Year,Month,percent,regionId,date,regionName
1905,Oct,10,2,1905 Oct,HN
1905,Nov,-28,2,1905 Nov,HN
1905,Dec,-64,2,1905 Dec,HN
1906,Jan,-76,2,1906 Jan,HN
1906,Feb,-25,2,1906 Feb,HN
1906,Mar,15,2,1906 Mar,HN
1906,Apr,-12,2,1906 Apr,HN
1906,May,7,2,1906 May,HN
1906,Jun,-12,2,1906 Jun,HN
1906,Jul,8,2,1906 Jul,HN
1906,Aug,-1,2,1906 Aug,HN
1906,Sep,5,2,1906 Sep,HN
1906,Oct,-51,2,1906 Oct,HN
1906,Nov,9,2,1906 Nov,HN
1906,Dec,-63,2,1906 Dec,HN
1907,Jan,-111,2,1907 Jan,HN
1907,Feb,-42,2,1907 Feb,HN
1907,Mar,-72,2,1907 Mar,HN
1907,Apr,-76,2,1907 Apr,HN
1907,May,-66,2,1907 May,HN
1907,Jun,-40,2,1907 Jun,HN
1907,Jul,-34,2,1907 Jul,HN
1907,Aug,-23,2,1907 Aug,HN
1907,Sep,-7,2,1907 Sep,HN
1907,Oct,-69,2,1907 Oct,HN
1907,Nov,-61,2,1907 Nov,HN
1907,Dec,-49,2,1907 Dec,HN
1908,Jan,-16,2,1908 Jan,HN
1908,Feb,-65,2,1908 Feb,HN
1908,Mar,-33,2,1908 Mar,HN
1908,Apr,-22,2,1908 Apr,HN
1908,May,-15,2,1908 May,HN
1908,Jun,-12,2,1908 Jun,HN
1908,Jul,-37,2,1908 Jul,HN
1908,Aug,-10,2,1908 Aug,HN
1908,Sep,-27,2,1908 Sep,HN
1908,Oct,-66,2,1908 Oct,HN
1908,Nov,-47,2,1908 Nov,HN
1908,Dec,-101,2,1908 Dec,HN
1909,Jan,-45,2,1909 Jan,HN
1909,Feb,-62,2,1909 Feb,HN
1909,Mar,-56,2,1909 Mar,HN
1909,Apr,-49,2,1909 Apr,HN
1909,May,-32,2,1909 May,HN
1909,Jun,-20,2,1909 Jun,HN
1909,Jul,-3,2,1909 Jul,HN
1909,Aug,-6,2,1909 Aug,HN
1909,Sep,-9,2,1909 Sep,HN
1909,Oct,20,2,1909 Oct,HN
1909,Nov,-61,2,1909 Nov,HN
1909,Dec,-41,2,1909 Dec,HN
1910,Jan,-36,2,1910 Jan,HN
1910,Feb,-26,2,1910 Feb,HN
1910,Mar,-16,2,1910 Mar,HN
1910,Apr,-26,2,1910 Apr,HN
1910,May,-34,2,1910 May,HN
1910,Jun,-12,2,1910 Jun,HN
1910,Jul,-15,2,1910 Jul,HN
1910,Aug,-21,2,1910 Aug,HN
1910,Sep,-2,2,1910 Sep,HN
1910,Oct,-55,2,1910 Oct,HN
1910,Nov,-90,2,1910 Nov,HN
1910,Dec,-86,2,1910 Dec,HN
1911,Jan,-71,2,1911 Jan,HN
1911,Feb,-66,2,1911 Feb,HN
1911,Mar,-42,2,1911 Mar,HN
1911,Apr,-31,2,1911 Apr,HN
1911,May,-12,2,1911 May,HN
1911,Jun,-3,2,1911 Jun,HN
1911,Jul,-12,2,1911 Jul,HN
1911,Aug,-13,2,1911 Aug,HN
1911,Sep,-6,2,1911 Sep,HN
1911,Oct,-6,2,1911 Oct,HN
1911,Nov,-18,2,1911 Nov,HN
1911,Dec,-44,2,1911 Dec,HN
1912,Jan,-2,2,1912 Jan,HN
1912,Feb,-63,2,1912 Feb,HN
1912,Mar,-23,2,1912 Mar,HN
1912,Apr,-2,2,1912 Apr,HN
1912,May,-12,2,1912 May,HN
1912,Jun,-63,2,1912 Jun,HN
1912,Jul,-88,2,1912 Jul,HN
1912,Aug,-72,2,1912 Aug,HN
1912,Sep,-97,2,1912 Sep,HN
1912,Oct,-48,2,1912 Oct,HN
1912,Nov,-55,2,1912 Nov,HN
1912,Dec,-59,2,1912 Dec,HN
1913,Jan,-65,2,1913 Jan,HN
1913,Feb,-45,2,1913 Feb,HN
1913,Mar,-39,2,1913 Mar,HN
1913,Apr,-65,2,1913 Apr,HN
1913,May,-50,2,1913 May,HN
1913,Jun,-49,2,1913 Jun,HN
1913,Jul,-37,2,1913 Jul,HN
1913,Aug,-38,2,1913 Aug,HN
1913,Sep,-44,2,1913 Sep,HN
1913,Oct,-2,2,1913 Oct,HN
1913,Nov,23,2,1913 Nov,HN
1913,Dec,37,2,1913 Dec,HN
1914,Jan,-3,2,1914 Jan,HN
1914,Feb,-18,2,1914 Feb,HN
1914,Mar,-40,2,1914 Mar,HN
1914,Apr,-17,2,1914 Apr,HN
1914,May,-21,2,1914 May,HN
1914,Jun,-26,2,1914 Jun,HN
1914,Jul,-10,2,1914 Jul,HN
1914,Aug,-18,2,1914 Aug,HN
1914,Sep,12,2,1914 Sep,HN
1914,Oct,-28,2,1914 Oct,HN
1914,Nov,-27,2,1914 Nov,HN
1914,Dec,-17,2,1914 Dec,HN
1915,Jan,-2,2,1915 Jan,HN
1915,Feb,-24,2,1915 Feb,HN
1915,Mar,21,2,1915 Mar,HN
1915,Apr,3,2,1915 Apr,HN
1915,May,7,2,1915 May,HN
1915,Jun,4,2,1915 Jun,HN
1915,Jul,-3,2,1915 Jul,HN
1915,Aug,-6,2,1915 Aug,HN
1915,Sep,-22,2,1915 Sep,HN
1915,Oct,7,2,1915 Oct,HN
1915,Nov,-8,2,1915 Nov,HN
1915,Dec,18,2,1915 Dec,HN
1916,Jan,-6,2,1916 Jan,HN
1916,Feb,-57,2,1916 Feb,HN
1916,Mar,-29,2,1916 Mar,HN
1916,Apr,-24,2,1916 Apr,HN
1916,May,-31,2,1916 May,HN
1916,Jun,-13,2,1916 Jun,HN
1916,Jul,-7,2,1916 Jul,HN
1916,Aug,-30,2,1916 Aug,HN
1916,Sep,-14,2,1916 Sep,HN
1916,Oct,-23,2,1916 Oct,HN
1916,Nov,-128,2,1916 Nov,HN
1916,Dec,-66,2,1916 Dec,HN
1917,Jan,-78,2,1917 Jan,HN
1917,Feb,-83,2,1917 Feb,HN
1917,Mar,-59,2,1917 Mar,HN
1917,Apr,-92,2,1917 Apr,HN
1917,May,-38,2,1917 May,HN
1917,Jun,-15,2,1917 Jun,HN
1917,Jul,-25,2,1917 Jul,HN
1917,Aug,-16,2,1917 Aug,HN
1917,Sep,-67,2,1917 Sep,HN
1917,Oct,-30,2,1917 Oct,HN
1917,Nov,-160,2,1917 Nov,HN
1917,Dec,-84,2,1917 Dec,HN
1918,Jan,-49,2,1918 Jan,HN
1918,Feb,-17,2,1918 Feb,HN
1918,Mar,-79,2,1918 Mar,HN
1918,Apr,-61,2,1918 Apr,HN
1918,May,-46,2,1918 May,HN
1918,Jun,-33,2,1918 Jun,HN
1918,Jul,-31,2,1918 Jul,HN
1918,Aug,-16,2,1918 Aug,HN
1918,Sep,13,2,1918 Sep,HN
1918,Oct,-40,2,1918 Oct,HN
1918,Nov,-68,2,1918 Nov,HN
1918,Dec,-49,2,1918 Dec,HN
1919,Jan,-52,2,1919 Jan,HN
1919,Feb,-43,2,1919 Feb,HN
1919,Mar,-29,2,1919 Mar,HN
1919,Apr,-36,2,1919 Apr,HN
1919,May,-32,2,1919 May,HN
1919,Jun,-25,2,1919 Jun,HN
1919,Jul,-4,2,1919 Jul,HN
1919,Aug,1,2,1919 Aug,HN
1919,Sep,4,2,1919 Sep,HN
1919,Oct,-55,2,1919 Oct,HN
1919,Nov,-62,2,1919 Nov,HN
1919,Dec,1,2,1919 Dec,HN
1920,Jan,-19,2,1920 Jan,HN
1920,Feb,17,2,1920 Feb,HN
1920,Mar,-21,2,1920 Mar,HN
1920,Apr,-19,2,1920 Apr,HN
1920,May,-18,2,1920 May,HN
1920,Jun,-8,2,1920 Jun,HN
1920,Jul,-10,2,1920 Jul,HN
1920,Aug,-25,2,1920 Aug,HN
1920,Sep,-39,2,1920 Sep,HN
1920,Oct,-53,2,1920 Oct,HN
1920,Nov,-77,2,1920 Nov,HN
1920,Dec,45,2,1920 Dec,HN
1921,Jan,-10,2,1921 Jan,HN
1921,Feb,9,2,1921 Feb,HN
1921,Mar,-3,2,1921 Mar,HN
1921,Apr,-22,2,1921 Apr,HN
1921,May,-1,2,1921 May,HN
1921,Jun,15,2,1921 Jun,HN
1921,Jul,-24,2,1921 Jul,HN
1921,Aug,-20,2,1921 Aug,HN
1921,Sep,-7,2,1921 Sep,HN
1921,Oct,-24,2,1921 Oct,HN
1921,Nov,-12,2,1921 Nov,HN
1921,Dec,-59,2,1921 Dec,HN
1922,Jan,-77,2,1922 Jan,HN
1922,Feb,-20,2,1922 Feb,HN
1922,Mar,-14,2,1922 Mar,HN
1922,Apr,-14,2,1922 Apr,HN
1922,May,-1,2,1922 May,HN
1922,Jun,-14,2,1922 Jun,HN
1922,Jul,-20,2,1922 Jul,HN
1922,Aug,-24,2,1922 Aug,HN
1922,Sep,-22,2,1922 Sep,HN
1922,Oct,-12,2,1922 Oct,HN
1922,Nov,-11,2,1922 Nov,HN
1922,Dec,-19,2,1922 Dec,HN
1923,Jan,-44,2,1923 Jan,HN
1923,Feb,-32,2,1923 Feb,HN
1923,Mar,-64,2,1923 Mar,HN
1923,Apr,-40,2,1923 Apr,HN
1923,May,-24,2,1923 May,HN
1923,Jun,-23,2,1923 Jun,HN
1923,Jul,-7,2,1923 Jul,HN
1923,Aug,-2,2,1923 Aug,HN
1923,Sep,30,2,1923 Sep,HN
1923,Oct,31,2,1923 Oct,HN
1923,Nov,22,2,1923 Nov,HN
1923,Dec,-28,2,1923 Dec,HN
1924,Jan,-30,2,1924 Jan,HN
1924,Feb,4,2,1924 Feb,HN
1924,Mar,-37,2,1924 Mar,HN
1924,Apr,-3,2,1924 Apr,HN
1924,May,-12,2,1924 May,HN
1924,Jun,2,2,1924 Jun,HN
1924,Jul,-6,2,1924 Jul,HN
1924,Aug,-6,2,1924 Aug,HN
1924,Sep,-9,2,1924 Sep,HN
1924,Oct,39,2,1924 Oct,HN
1924,Nov,-23,2,1924 Nov,HN
1924,Dec,-19,2,1924 Dec,HN
1925,Jan,-26,2,1925 Jan,HN
1925,Feb,-14,2,1925 Feb,HN
1925,Mar,-7,2,1925 Mar,HN
1925,Apr,-26,2,1925 Apr,HN
1925,May,-19,2,1925 May,HN
1925,Jun,-22,2,1925 Jun,HN
1925,Jul,0,2,1925 Jul,HN
1925,Aug,15,2,1925 Aug,HN
1925,Sep,-7,2,1925 Sep,HN
1925,Oct,23,2,1925 Oct,HN
1925,Nov,38,2,1925 Nov,HN
1925,Dec,69,2,1925 Dec,HN
1926,Jan,44,2,1926 Jan,HN
1926,Feb,55,2,1926 Feb,HN
1926,Mar,-9,2,1926 Mar,HN
1926,Apr,-29,2,1926 Apr,HN
1926,May,-12,2,1926 May,HN
1926,Jun,-6,2,1926 Jun,HN
1926,Jul,2,2,1926 Jul,HN
1926,Aug,7,2,1926 Aug,HN
1926,Sep,9,2,1926 Sep,HN
1926,Oct,22,2,1926 Oct,HN
1926,Nov,-34,2,1926 Nov,HN
1926,Dec,-15,2,1926 Dec,HN
1927,Jan,-4,2,1927 Jan,HN
1927,Feb,-48,2,1927 Feb,HN
1927,Mar,-38,2,1927 Mar,HN
1927,Apr,-10,2,1927 Apr,HN
1927,May,-6,2,1927 May,HN
1927,Jun,18,2,1927 Jun,HN
1927,Jul,1,2,1927 Jul,HN
1927,Aug,13,2,1927 Aug,HN
1927,Sep,39,2,1927 Sep,HN
1927,Oct,25,2,1927 Oct,HN
1927,Nov,-37,2,1927 Nov,HN
1927,Dec,45,2,1927 Dec,HN
1928,Jan,25,2,1928 Jan,HN
1928,Feb,-21,2,1928 Feb,HN
1928,Mar,-27,2,1928 Mar,HN
1928,Apr,-3,2,1928 Apr,HN
1928,May,-22,2,1928 May,HN
1928,Jun,10,2,1928 Jun,HN
1928,Jul,-4,2,1928 Jul,HN
1928,Aug,2,2,1928 Aug,HN
1928,Sep,9,2,1928 Sep,HN
1928,Oct,18,2,1928 Oct,HN
1928,Nov,13,2,1928 Nov,HN
1928,Dec,-42,2,1928 Dec,HN
1929,Jan,-92,2,1929 Jan,HN
1929,Feb,-12,2,1929 Feb,HN
1929,Mar,-35,2,1929 Mar,HN
1929,Apr,-25,2,1929 Apr,HN
1929,May,-30,2,1929 May,HN
1929,Jun,-25,2,1929 Jun,HN
1929,Jul,-10,2,1929 Jul,HN
1929,Aug,-9,2,1929 Aug,HN
1929,Sep,11,2,1929 Sep,HN
1929,Oct,10,2,1929 Oct,HN
1929,Nov,-63,2,1929 Nov,HN
1929,Dec,-11,2,1929 Dec,HN
1930,Jan,-22,2,1930 Jan,HN
1930,Feb,27,2,1930 Feb,HN
1930,Mar,-8,2,1930 Mar,HN
1930,Apr,-17,2,1930 Apr,HN
1930,May,-2,2,1930 May,HN
1930,Jun,15,2,1930 Jun,HN
1930,Jul,25,2,1930 Jul,HN
1930,Aug,7,2,1930 Aug,HN
1930,Sep,7,2,1930 Sep,HN
1930,Oct,38,2,1930 Oct,HN
1930,Nov,7,2,1930 Nov,HN
1930,Dec,4,2,1930 Dec,HN
1931,Jan,-42,2,1931 Jan,HN
1931,Feb,3,2,1931 Feb,HN
1931,Mar,-12,2,1931 Mar,HN
1931,Apr,-15,2,1931 Apr,HN
1931,May,18,2,1931 May,HN
1931,Jun,24,2,1931 Jun,HN
1931,Jul,23,2,1931 Jul,HN
1931,Aug,26,2,1931 Aug,HN
1931,Sep,45,2,1931 Sep,HN
1931,Oct,34,2,1931 Oct,HN
1931,Nov,17,2,1931 Nov,HN
1931,Dec,66,2,1931 Dec,HN
1932,Jan,-25,2,1932 Jan,HN
1932,Feb,-19,2,1932 Feb,HN
1932,Mar,17,2,1932 Mar,HN
1932,Apr,-11,2,1932 Apr,HN
1932,May,-10,2,1932 May,HN
1932,Jun,-9,2,1932 Jun,HN
1932,Jul,2,2,1932 Jul,HN
1932,Aug,17,2,1932 Aug,HN
1932,Sep,28,2,1932 Sep,HN
1932,Oct,-33,2,1932 Oct,HN
1932,Nov,-9,2,1932 Nov,HN
1932,Dec,-48,2,1932 Dec,HN
1933,Jan,-45,2,1933 Jan,HN
1933,Feb,-37,2,1933 Feb,HN
1933,Mar,-20,2,1933 Mar,HN
1933,Apr,-21,2,1933 Apr,HN
1933,May,-26,2,1933 May,HN
1933,Jun,6,2,1933 Jun,HN
1933,Jul,-2,2,1933 Jul,HN
1933,Aug,-15,2,1933 Aug,HN
1933,Sep,-5,2,1933 Sep,HN
1933,Oct,-25,2,1933 Oct,HN
1933,Nov,-62,2,1933 Nov,HN
1933,Dec,-18,2,1933 Dec,HN
1934,Jan,44,2,1934 Jan,HN
1934,Feb,-35,2,1934 Feb,HN
1934,Mar,-28,2,1934 Mar,HN
1934,Apr,13,2,1934 Apr,HN
1934,May,0,2,1934 May,HN
1934,Jun,5,2,1934 Jun,HN
1934,Jul,-3,2,1934 Jul,HN
1934,Aug,-5,2,1934 Aug,HN
1934,Sep,22,2,1934 Sep,HN
1934,Oct,47,2,1934 Oct,HN
1934,Nov,50,2,1934 Nov,HN
1934,Dec,-44,2,1934 Dec,HN
1935,Jan,70,2,1935 Jan,HN
1935,Feb,17,2,1935 Feb,HN
1935,Mar,-37,2,1935 Mar,HN
1935,Apr,-46,2,1935 Apr,HN
1935,May,-9,2,1935 May,HN
1935,Jun,1,2,1935 Jun,HN
1935,Jul,0,2,1935 Jul,HN
1935,Aug,3,2,1935 Aug,HN
1935,Sep,13,2,1935 Sep,HN
1935,Oct,-42,2,1935 Oct,HN
1935,Nov,-20,2,1935 Nov,HN
1935,Dec,-31,2,1935 Dec,HN
1936,Jan,-67,2,1936 Jan,HN
1936,Feb,-17,2,1936 Feb,HN
1936,Mar,-5,2,1936 Mar,HN
1936,Apr,-6,2,1936 Apr,HN
1936,May,17,2,1936 May,HN
1936,Jun,26,2,1936 Jun,HN
1936,Jul,12,2,1936 Jul,HN
1936,Aug,11,2,1936 Aug,HN
1936,Sep,9,2,1936 Sep,HN
1936,Oct,11,2,1936 Oct,HN
1936,Nov,18,2,1936 Nov,HN
1936,Dec,13,2,1936 Dec,HN
1937,Jan,40,2,1937 Jan,HN
1937,Feb,-20,2,1937 Feb,HN
1937,Mar,-7,2,1937 Mar,HN
1937,Apr,11,2,1937 Apr,HN
1937,May,18,2,1937 May,HN
1937,Jun,18,2,1937 Jun,HN
1937,Jul,24,2,1937 Jul,HN
1937,Aug,42,2,1937 Aug,HN
1937,Sep,46,2,1937 Sep,HN
1937,Oct,35,2,1937 Oct,HN
1937,Nov,-8,2,1937 Nov,HN
1937,Dec,34,2,1937 Dec,HN
1938,Jan,34,2,1938 Jan,HN
1938,Feb,50,2,1938 Feb,HN
1938,Mar,48,2,1938 Mar,HN
1938,Apr,2,2,1938 Apr,HN
1938,May,-2,2,1938 May,HN
1938,Jun,10,2,1938 Jun,HN
1938,Jul,29,2,1938 Jul,HN
1938,Aug,36,2,1938 Aug,HN
1938,Sep,46,2,1938 Sep,HN
1938,Oct,38,2,1938 Oct,HN
1938,Nov,-18,2,1938 Nov,HN
1938,Dec,13,2,1938 Dec,HN
1939,Jan,5,2,1939 Jan,HN
1939,Feb,-30,2,1939 Feb,HN
1939,Mar,3,2,1939 Mar,HN
1939,Apr,-2,2,1939 Apr,HN
1939,May,1,2,1939 May,HN
1939,Jun,10,2,1939 Jun,HN
1939,Jul,11,2,1939 Jul,HN
1939,Aug,15,2,1939 Aug,HN
1939,Sep,0,2,1939 Sep,HN
1939,Oct,22,2,1939 Oct,HN
1939,Nov,100,2,1939 Nov,HN
1939,Dec,-33,2,1939 Dec,HN
1940,Jan,28,2,1940 Jan,HN
1940,Feb,18,2,1940 Feb,HN
1940,Mar,42,2,1940 Mar,HN
1940,Apr,14,2,1940 Apr,HN
1940,May,8,2,1940 May,HN
1940,Jun,10,2,1940 Jun,HN
1940,Jul,-5,2,1940 Jul,HN
1940,Aug,16,2,1940 Aug,HN
1940,Sep,16,2,1940 Sep,HN
1940,Oct,24,2,1940 Oct,HN
1940,Nov,27,2,1940 Nov,HN
1940,Dec,11,2,1940 Dec,HN
1941,Jan,51,2,1941 Jan,HN
1941,Feb,-3,2,1941 Feb,HN
1941,Mar,8,2,1941 Mar,HN
1941,Apr,8,2,1941 Apr,HN
1941,May,12,2,1941 May,HN
1941,Jun,16,2,1941 Jun,HN
1941,Jul,5,2,1941 Jul,HN
1941,Aug,-10,2,1941 Aug,HN
1941,Sep,27,2,1941 Sep,HN
1941,Oct,-9,2,1941 Oct,HN
1941,Nov,-11,2,1941 Nov,HN
1941,Dec,22,2,1941 Dec,HN
1942,Jan,-21,2,1942 Jan,HN
1942,Feb,6,2,1942 Feb,HN
1942,Mar,4,2,1942 Mar,HN
1942,Apr,9,2,1942 Apr,HN
1942,May,13,2,1942 May,HN
1942,Jun,4,2,1942 Jun,HN
1942,Jul,-14,2,1942 Jul,HN
1942,Aug,9,2,1942 Aug,HN
1942,Sep,27,2,1942 Sep,HN
1942,Oct,18,2,1942 Oct,HN
1942,Nov,4,2,1942 Nov,HN
1942,Dec,-34,2,1942 Dec,HN
1943,Jan,28,2,1943 Jan,HN
1943,Feb,-17,2,1943 Feb,HN
1943,Mar,16,2,1943 Mar,HN
1943,Apr,20,2,1943 Apr,HN
1943,May,-11,2,1943 May,HN
1943,Jun,0,2,1943 Jun,HN
1943,Jul,6,2,1943 Jul,HN
1943,Aug,8,2,1943 Aug,HN
1943,Sep,38,2,1943 Sep,HN
1943,Oct,23,2,1943 Oct,HN
1943,Nov,40,2,1943 Nov,HN
1943,Dec,72,2,1943 Dec,HN
1944,Jan,40,2,1944 Jan,HN
1944,Feb,14,2,1944 Feb,HN
1944,Mar,-1,2,1944 Mar,HN
1944,Apr,12,2,1944 Apr,HN
1944,May,5,2,1944 May,HN
1944,Jun,0,2,1944 Jun,HN
1944,Jul,7,2,1944 Jul,HN
1944,Aug,29,2,1944 Aug,HN
1944,Sep,35,2,1944 Sep,HN
1944,Oct,6,2,1944 Oct,HN
1944,Nov,-35,2,1944 Nov,HN
1944,Dec,-11,2,1944 Dec,HN
1945,Jan,-31,2,1945 Jan,HN
1945,Feb,10,2,1945 Feb,HN
1945,Mar,27,2,1945 Mar,HN
1945,Apr,-21,2,1945 Apr,HN
1945,May,-7,2,1945 May,HN
1945,Jun,-14,2,1945 Jun,HN
1945,Jul,18,2,1945 Jul,HN
1945,Aug,12,2,1945 Aug,HN
1945,Sep,13,2,1945 Sep,HN
1945,Oct,0,2,1945 Oct,HN
1945,Nov,-54,2,1945 Nov,HN
1945,Dec,29,2,1945 Dec,HN
1946,Jan,22,2,1946 Jan,HN
1946,Feb,7,2,1946 Feb,HN
1946,Mar,34,2,1946 Mar,HN
1946,Apr,-4,2,1946 Apr,HN
1946,May,-3,2,1946 May,HN
1946,Jun,-1,2,1946 Jun,HN
1946,Jul,-6,2,1946 Jul,HN
1946,Aug,1,2,1946 Aug,HN
1946,Sep,-1,2,1946 Sep,HN
1946,Oct,16,2,1946 Oct,HN
1946,Nov,-43,2,1946 Nov,HN
1946,Dec,-22,2,1946 Dec,HN
1947,Jan,-9,2,1947 Jan,HN
1947,Feb,37,2,1947 Feb,HN
1947,Mar,35,2,1947 Mar,HN
1947,Apr,-1,2,1947 Apr,HN
1947,May,-10,2,1947 May,HN
1947,Jun,0,2,1947 Jun,HN
1947,Jul,1,2,1947 Jul,HN
1947,Aug,10,2,1947 Aug,HN
1947,Sep,63,2,1947 Sep,HN
1947,Oct,35,2,1947 Oct,HN
1947,Nov,-2,2,1947 Nov,HN
1947,Dec,54,2,1947 Dec,HN
1948,Jan,-7,2,1948 Jan,HN
1948,Feb,-18,2,1948 Feb,HN
1948,Mar,10,2,1948 Mar,HN
1948,Apr,21,2,1948 Apr,HN
1948,May,9,2,1948 May,HN
1948,Jun,-1,2,1948 Jun,HN
1948,Jul,1,2,1948 Jul,HN
1948,Aug,9,2,1948 Aug,HN
1948,Sep,10,2,1948 Sep,HN
1948,Oct,18,2,1948 Oct,HN
1948,Nov,-30,2,1948 Nov,HN
1948,Dec,28,2,1948 Dec,HN
1949,Jan,-24,2,1949 Jan,HN
1949,Feb,8,2,1949 Feb,HN
1949,Mar,-6,2,1949 Mar,HN
1949,Apr,-2,2,1949 Apr,HN
1949,May,-17,2,1949 May,HN
1949,Jun,-19,2,1949 Jun,HN
1949,Jul,-2,2,1949 Jul,HN
1949,Aug,-2,2,1949 Aug,HN
1949,Sep,14,2,1949 Sep,HN
1949,Oct,12,2,1949 Oct,HN
1949,Nov,-23,2,1949 Nov,HN
1949,Dec,-37,2,1949 Dec,HN
1950,Jan,-37,2,1950 Jan,HN
1950,Feb,13,2,1950 Feb,HN
1950,Mar,-24,2,1950 Mar,HN
1950,Apr,-5,2,1950 Apr,HN
1950,May,-10,2,1950 May,HN
1950,Jun,-26,2,1950 Jun,HN
1950,Jul,-25,2,1950 Jul,HN
1950,Aug,-14,2,1950 Aug,HN
1950,Sep,-9,2,1950 Sep,HN
1950,Oct,-43,2,1950 Oct,HN
1950,Nov,-12,2,1950 Nov,HN
1950,Dec,-40,2,1950 Dec,HN
1951,Jan,-55,2,1951 Jan,HN
1951,Feb,-30,2,1951 Feb,HN
1951,Mar,12,2,1951 Mar,HN
1951,Apr,10,2,1951 Apr,HN
1951,May,-11,2,1951 May,HN
1951,Jun,0,2,1951 Jun,HN
1951,Jul,22,2,1951 Jul,HN
1951,Aug,31,2,1951 Aug,HN
1951,Sep,22,2,1951 Sep,HN
1951,Oct,9,2,1951 Oct,HN
1951,Nov,36,2,1951 Nov,HN
1951,Dec,16,2,1951 Dec,HN
1952,Jan,16,2,1952 Jan,HN
1952,Feb,-33,2,1952 Feb,HN
1952,Mar,12,2,1952 Mar,HN
1952,Apr,11,2,1952 Apr,HN
1952,May,10,2,1952 May,HN
1952,Jun,16,2,1952 Jun,HN
1952,Jul,2,2,1952 Jul,HN
1952,Aug,10,2,1952 Aug,HN
1952,Sep,-5,2,1952 Sep,HN
1952,Oct,-25,2,1952 Oct,HN
1952,Nov,2,2,1952 Nov,HN
1952,Dec,33,2,1952 Dec,HN
1953,Jan,36,2,1953 Jan,HN
1953,Feb,30,2,1953 Feb,HN
1953,Mar,49,2,1953 Mar,HN
1953,Apr,21,2,1953 Apr,HN
1953,May,24,2,1953 May,HN
1953,Jun,24,2,1953 Jun,HN
1953,Jul,13,2,1953 Jul,HN
1953,Aug,13,2,1953 Aug,HN
1953,Sep,24,2,1953 Sep,HN
1953,Oct,4,2,1953 Oct,HN
1953,Nov,25,2,1953 Nov,HN
1953,Dec,-45,2,1953 Dec,HN
1954,Jan,-6,2,1954 Jan,HN
1954,Feb,-24,2,1954 Feb,HN
1954,Mar,-6,2,1954 Mar,HN
1954,Apr,-17,2,1954 Apr,HN
1954,May,-7,2,1954 May,HN
1954,Jun,-19,2,1954 Jun,HN
1954,Jul,-4,2,1954 Jul,HN
1954,Aug,12,2,1954 Aug,HN
1954,Sep,10,2,1954 Sep,HN
1954,Oct,40,2,1954 Oct,HN
1954,Nov,-13,2,1954 Nov,HN
1954,Dec,50,2,1954 Dec,HN
1955,Jan,-11,2,1955 Jan,HN
1955,Feb,-54,2,1955 Feb,HN
1955,Mar,-25,2,1955 Mar,HN
1955,Apr,-17,2,1955 Apr,HN
1955,May,-10,2,1955 May,HN
1955,Jun,-12,2,1955 Jun,HN
1955,Jul,0,2,1955 Jul,HN
1955,Aug,-5,2,1955 Aug,HN
1955,Sep,5,2,1955 Sep,HN
1955,Oct,-47,2,1955 Oct,HN
1955,Nov,-38,2,1955 Nov,HN
1955,Dec,-19,2,1955 Dec,HN
1956,Jan,-51,2,1956 Jan,HN
1956,Feb,-40,2,1956 Feb,HN
1956,Mar,-36,2,1956 Mar,HN
1956,Apr,-38,2,1956 Apr,HN
1956,May,-27,2,1956 May,HN
1956,Jun,-34,2,1956 Jun,HN
1956,Jul,-40,2,1956 Jul,HN
1956,Aug,-39,2,1956 Aug,HN
1956,Sep,-39,2,1956 Sep,HN
1956,Oct,-47,2,1956 Oct,HN
1956,Nov,-30,2,1956 Nov,HN
1956,Dec,-25,2,1956 Dec,HN
1957,Jan,-12,2,1957 Jan,HN
1957,Feb,-20,2,1957 Feb,HN
1957,Mar,-15,2,1957 Mar,HN
1957,Apr,-21,2,1957 Apr,HN
1957,May,6,2,1957 May,HN
1957,Jun,4,2,1957 Jun,HN
1957,Jul,9,2,1957 Jul,HN
1957,Aug,7,2,1957 Aug,HN
1957,Sep,-4,2,1957 Sep,HN
1957,Oct,14,2,1957 Oct,HN
1957,Nov,22,2,1957 Nov,HN
1957,Dec,71,2,1957 Dec,HN
1958,Jan,32,2,1958 Jan,HN
1958,Feb,17,2,1958 Feb,HN
1958,Mar,6,2,1958 Mar,HN
1958,Apr,15,2,1958 Apr,HN
1958,May,-3,2,1958 May,HN
1958,Jun,-2,2,1958 Jun,HN
1958,Jul,11,2,1958 Jul,HN
1958,Aug,9,2,1958 Aug,HN
1958,Sep,5,2,1958 Sep,HN
1958,Oct,-1,2,1958 Oct,HN
1958,Nov,17,2,1958 Nov,HN
1958,Dec,23,2,1958 Dec,HN
1959,Jan,16,2,1959 Jan,HN
1959,Feb,30,2,1959 Feb,HN
1959,Mar,21,2,1959 Mar,HN
1959,Apr,2,2,1959 Apr,HN
1959,May,12,2,1959 May,HN
1959,Jun,2,2,1959 Jun,HN
1959,Jul,7,2,1959 Jul,HN
1959,Aug,8,2,1959 Aug,HN
1959,Sep,-5,2,1959 Sep,HN
1959,Oct,1,2,1959 Oct,HN
1959,Nov,13,2,1959 Nov,HN
1959,Dec,25,2,1959 Dec,HN
1960,Jan,59,2,1960 Jan,HN
1960,Feb,-49,2,1960 Feb,HN
1960,Mar,-20,2,1960 Mar,HN
1960,Apr,7,2,1960 Apr,HN
1960,May,26,2,1960 May,HN
1960,Jun,8,2,1960 Jun,HN
